9606	28914	IGKV3-11
9606	28919	IGKV2-30
9606	28921	IGKV2-28
9606	28933	IGKV1-33
9606	28969	BZW2
9606	28984	RGCC
9606	29015	SLC43A3
9606	2908	NR3C1
9606	29106	SCG3
9606	2919	CXCL1
9606	2947	GSTM3
9606	2950	GSTP1
9606	29760	BLNK
9606	29763	PACSIN3
9606	29785	CYP2S1
9606	29802	VPREB3
9606	2995	GYPC
9606	2	A2M
9606	3004	GZMM
9606	3005	H1F0
9606	30061	SLC40A1
9606	3038	HAS3
9606	3055	HCK
9606	3059	HCLS1
9606	306	ANXA3
9606	3071	NCKAP1L
9606	30846	EHD2
9606	30850	CDR2L
9606	3106	HLA-B
9606	3107	HLA-C
9606	3108	HLA-DMA
9606	3111	HLA-DOA
9606	3112	HLA-DOB
9606	3113	HLA-DPA1
9606	3115	HLA-DPB1
9606	3117	HLA-DQA1
9606	3119	HLA-DQB1
9606	3122	HLA-DRA
9606	3123	HLA-DRB1
9606	3127	HLA-DRB5
9606	3133	HLA-E
9606	3134	HLA-F
9606	3162	HMOX1
9606	3177	SLC29A2
9606	321	APBA2
9606	3291	HSD11B2
9606	3306	HSPA2
9606	330	BIRC3
9606	3321	IGSF3
9606	3339	HSPG2
9606	333	APLP1
9606	338428	SNORD109A
9606	3384	ICAM2
9606	3385	ICAM3
9606	338707	B4GALNT4
9606	338773	TMEM119
9606	3394	IRF8
9606	339541	C1orf228
9606	3397	ID1
9606	340061	TMEM173
9606	340152	ZC3H12D
9606	340348	TSPAN33
9606	341	APOC1
9606	3428	IFI16
9606	342979	PALM3
9606	3429	IFI27
9606	3430	IFI35
9606	3431	SP110
9606	3434	IFIT1
9606	3437	IFIT3
9606	347252	IGFBPL1
9606	347686	SNORD64
9606	347689	SOX2-OT
9606	347733	TUBB2B
9606	348093	RBPMS2
9606	3481	IGF2
9606	348249	CCL15-CCL14
9606	3485	IGFBP2
9606	3486	IGFBP3
9606	3488	IGFBP5
9606	348	APOE
9606	3490	IGFBP7
9606	3491	CYR61
9606	3493	IGHA1
9606	3495	IGHD
9606	3500	IGHG1
9606	3507	IGHM
9606	3514	IGKC
9606	3538	IGLC2
9606	3539	IGLC3
9606	3547	IGSF1
9606	355	FAS
9606	3561	IL2RG
9606	3575	IL7R
9606	3580	CXCR2P1
9606	3587	IL10RA
9606	3603	IL16
9606	360	AQP3
9606	3613	IMPA2
9606	361	AQP4
9606	3620	IDO1
9606	3627	CXCL10
9606	3635	INPP5D
9606	3655	ITGA6
9606	3662	IRF4
9606	3665	IRF7
9606	3669	ISG20
9606	3672	ITGA1
9606	3673	ITGA2
9606	3675	ITGA3
9606	3676	ITGA4
9606	3683	ITGAL
9606	3684	ITGAM
9606	3687	ITGAX
9606	3688	ITGB1
9606	3689	ITGB2
9606	3695	ITGB7
9606	3699	ITIH3
9606	3718	JAK3
9606	3732	CD82
9606	374403	TBC1D10C
9606	374946	DRAXIN
9606	375387	NRROS
9606	3755	KCNG1
9606	375790	AGRN
9606	3775	KCNK1
9606	3783	KCNN4
9606	3785	KCNQ2
9606	378707	RN7SL3
9606	378832	COL18A1-AS1
9606	3790	KCNS3
9606	3791	KDR
9606	3797	KIF3C
9606	3800	KIF5C
9606	3801	KIFC3
9606	3848	KRT1
9606	384	ARG2
9606	3852	KRT5
9606	3856	KRT8
9606	3875	KRT18
9606	387647	PTCHD3P1
9606	388077	IGHV1OR15-1
9606	3880	KRT19
9606	388112	NANOGP8
9606	388228	SBK1
9606	388325	SCIMP
9606	388372	CCL4L1
9606	388512	CLEC17A
9606	389421	LIN28B
